amount,category,date,name,newBalance,previousBalance,reference,timeDiff,dayOfWeek
11,N/A,N/A,N/A,148,159,N/A,97,4
8,N/A,N/A,N/A,140,148,N/A,100,1
7,N/A,N/A,N/A,133,140,N/A,106,1
6,N/A,N/A,N/A,127,133,N/A,112,1
40,N/A,N/A,N/A,87,127,N/A,117,6
7,N/A,N/A,N/A,80,87,N/A,123,0
10,N/A,N/A,N/A,70,80,N/A,126,3
11,N/A,N/A,N/A,59,70,N/A,131,2
6,N/A,N/A,N/A,53,59,N/A,136,1
6,N/A,N/A,N/A,47,53,N/A,142,1
34,N/A,N/A,N/A,503,537,N/A,4,6
47,N/A,N/A,N/A,456,503,N/A,9,5
7,N/A,N/A,N/A,449,456,N/A,13,3
7,N/A,N/A,N/A,442,449,N/A,19,3
8,N/A,N/A,N/A,434,442,N/A,25,3
34,N/A,N/A,N/A,400,434,N/A,28,6
22,N/A,N/A,N/A,378,400,N/A,32,4
24,N/A,N/A,N/A,354,378,N/A,38,4
10,N/A,N/A,N/A,344,354,N/A,44,4
8,N/A,N/A,N/A,336,344,N/A,47,1
36,N/A,N/A,N/A,300,336,N/A,51,5
37,N/A,N/A,N/A,263,300,N/A,57,5
47,N/A,N/A,N/A,216,263,N/A,63,5
10,N/A,N/A,N/A,206,216,N/A,67,3
42,N/A,N/A,N/A,164,206,N/A,70,6
9,N/A,N/A,N/A,155,164,N/A,73,3
9,N/A,N/A,N/A,146,155,N/A,78,2
27,N/A,N/A,N/A,119,146,N/A,82,6
43,N/A,N/A,N/A,76,119,N/A,87,5
37,N/A,N/A,N/A,39,76,N/A,93,5
27,N/A,N/A,N/A,12,39,N/A,98,4
7,N/A,N/A,N/A,5,12,N/A,103,3
8,N/A,N/A,N/A,-3,5,N/A,109,3
7,N/A,N/A,N/A,523,530,N/A,6,3
7,N/A,N/A,N/A,516,523,N/A,10,1
19,N/A,N/A,N/A,497,516,N/A,13,4
11,N/A,N/A,N/A,486,497,N/A,19,4
5,N/A,N/A,N/A,481,486,N/A,22,1
18,N/A,N/A,N/A,463,481,N/A,25,4
6,N/A,N/A,N/A,457,463,N/A,28,1
6,N/A,N/A,N/A,451,457,N/A,34,1
15,N/A,N/A,N/A,436,451,N/A,37,4
7,N/A,N/A,N/A,429,436,N/A,41,2
34,N/A,N/A,N/A,395,429,N/A,45,6
24,N/A,N/A,N/A,371,395,N/A,49,4
9,N/A,N/A,N/A,362,371,N/A,53,2
45,N/A,N/A,N/A,317,362,N/A,56,5
23,N/A,N/A,N/A,294,317,N/A,61,4
8,N/A,N/A,N/A,286,294,N/A,64,1
17,N/A,N/A,N/A,269,286,N/A,67,4
8,N/A,N/A,N/A,261,269,N/A,71,2
42,N/A,N/A,N/A,219,261,N/A,75,6
26,N/A,N/A,N/A,193,219,N/A,80,5
12,N/A,N/A,N/A,181,193,N/A,85,4
18,N/A,N/A,N/A,163,181,N/A,91,4
9,N/A,N/A,N/A,154,163,N/A,96,3
11,N/A,N/A,N/A,143,154,N/A,101,2
37,N/A,N/A,N/A,106,143,N/A,104,5
25,N/A,N/A,N/A,81,106,N/A,110,5
8,N/A,N/A,N/A,73,81,N/A,113,2
7,N/A,N/A,N/A,66,73,N/A,119,2
11,N/A,N/A,N/A,55,66,N/A,125,2
27,N/A,N/A,N/A,28,55,N/A,129,6
9,N/A,N/A,N/A,1016,1025,N/A,6,3
28,N/A,N/A,N/A,988,1016,N/A,9,6
40,N/A,N/A,N/A,948,988,N/A,14,5
7,N/A,N/A,N/A,941,948,N/A,17,2
38,N/A,N/A,N/A,903,941,N/A,20,5
7,N/A,N/A,N/A,896,903,N/A,23,2
43,N/A,N/A,N/A,853,896,N/A,26,5
11,N/A,N/A,N/A,842,853,N/A,30,3
7,N/A,N/A,N/A,835,842,N/A,36,3
5,N/A,N/A,N/A,830,835,N/A,40,1
46,N/A,N/A,N/A,784,830,N/A,45,6
48,N/A,N/A,N/A,736,784,N/A,50,5
11,N/A,N/A,N/A,725,736,N/A,54,3
7,N/A,N/A,N/A,718,725,N/A,60,3
39,N/A,N/A,N/A,679,718,N/A,63,6
5,N/A,N/A,N/A,674,679,N/A,69,0
38,N/A,N/A,N/A,636,674,N/A,74,5
12,N/A,N/A,N/A,624,636,N/A,79,4
7,N/A,N/A,N/A,617,624,N/A,83,2
10,N/A,N/A,N/A,607,617,N/A,89,2
39,N/A,N/A,N/A,568,607,N/A,92,5
10,N/A,N/A,N/A,558,568,N/A,96,3
6,N/A,N/A,N/A,552,558,N/A,100,1
21,N/A,N/A,N/A,531,552,N/A,103,4
7,N/A,N/A,N/A,524,531,N/A,106,1
43,N/A,N/A,N/A,481,524,N/A,110,5
35,N/A,N/A,N/A,446,481,N/A,116,5
17,N/A,N/A,N/A,429,446,N/A,121,4
7,N/A,N/A,N/A,422,429,N/A,124,1
38,N/A,N/A,N/A,384,422,N/A,128,5
22,N/A,N/A,N/A,1328,1350,N/A,6,4
11,N/A,N/A,N/A,1317,1328,N/A,10,2
36,N/A,N/A,N/A,1281,1317,N/A,13,5
10,N/A,N/A,N/A,1271,1281,N/A,16,2
42,N/A,N/A,N/A,1229,1271,N/A,20,6
7,N/A,N/A,N/A,1222,1229,N/A,26,0
38,N/A,N/A,N/A,1184,1222,N/A,32,6
10,N/A,N/A,N/A,1174,1184,N/A,35,3
11,N/A,N/A,N/A,1163,1174,N/A,40,2
39,N/A,N/A,N/A,1124,1163,N/A,43,5
9,N/A,N/A,N/A,1115,1124,N/A,47,3
5,N/A,N/A,N/A,1110,1115,N/A,51,1
8,N/A,N/A,N/A,1102,1110,N/A,57,1
7,N/A,N/A,N/A,1095,1102,N/A,63,1
21,N/A,N/A,N/A,1074,1095,N/A,66,4
19,N/A,N/A,N/A,1055,1074,N/A,72,4
10,N/A,N/A,N/A,1045,1055,N/A,77,3
8,N/A,N/A,N/A,1037,1045,N/A,82,2
47,N/A,N/A,N/A,990,1037,N/A,86,6
6,N/A,N/A,N/A,984,990,N/A,92,0
7,N/A,N/A,N/A,977,984,N/A,95,3
28,N/A,N/A,N/A,949,977,N/A,98,6
10,N/A,N/A,N/A,939,949,N/A,101,3
5,N/A,N/A,N/A,934,939,N/A,105,1
8,N/A,N/A,N/A,926,934,N/A,111,1
6,N/A,N/A,N/A,920,926,N/A,117,1
38,N/A,N/A,N/A,882,920,N/A,122,6
37,N/A,N/A,N/A,845,882,N/A,127,5
7,N/A,N/A,N/A,838,845,N/A,130,2
29,N/A,N/A,N/A,809,838,N/A,133,5
34,N/A,N/A,N/A,1876,1910,N/A,4,6
29,N/A,N/A,N/A,1847,1876,N/A,9,5
8,N/A,N/A,N/A,1839,1847,N/A,13,3
33,N/A,N/A,N/A,1806,1839,N/A,16,6
39,N/A,N/A,N/A,1767,1806,N/A,21,5
10,N/A,N/A,N/A,1757,1767,N/A,24,2
10,N/A,N/A,N/A,1747,1757,N/A,30,2
7,N/A,N/A,N/A,1740,1747,N/A,36,2
39,N/A,N/A,N/A,1701,1740,N/A,40,6
7,N/A,N/A,N/A,1694,1701,N/A,43,3
11,N/A,N/A,N/A,1683,1694,N/A,49,3
47,N/A,N/A,N/A,1636,1683,N/A,52,6
7,N/A,N/A,N/A,1629,1636,N/A,58,0
10,N/A,N/A,N/A,1619,1629,N/A,61,3
28,N/A,N/A,N/A,1591,1619,N/A,64,6
28,N/A,N/A,N/A,1563,1591,N/A,68,4
11,N/A,N/A,N/A,1552,1563,N/A,72,2
7,N/A,N/A,N/A,1545,1552,N/A,78,2
7,N/A,N/A,N/A,1538,1545,N/A,83,1
44,N/A,N/A,N/A,1494,1538,N/A,88,6
39,N/A,N/A,N/A,1455,1494,N/A,93,5
7,N/A,N/A,N/A,1448,1455,N/A,97,3
8,N/A,N/A,N/A,1440,1448,N/A,101,1
44,N/A,N/A,N/A,1396,1440,N/A,106,6
30,N/A,N/A,N/A,1366,1396,N/A,111,5
11,N/A,N/A,N/A,1355,1366,N/A,115,3
9,N/A,N/A,N/A,1346,1355,N/A,120,2
39,N/A,N/A,N/A,1307,1346,N/A,123,5
11,N/A,N/A,N/A,1296,1307,N/A,127,3
11,N/A,N/A,N/A,1285,1296,N/A,133,3
7,N/A,N/A,N/A,1508,1515,N/A,5,3
7,N/A,N/A,N/A,1501,1508,N/A,9,1
27,N/A,N/A,N/A,1474,1501,N/A,12,4
9,N/A,N/A,N/A,1465,1474,N/A,16,2
5,N/A,N/A,N/A,1460,1465,N/A,21,1
35,N/A,N/A,N/A,1425,1460,N/A,25,5
10,N/A,N/A,N/A,1415,1425,N/A,30,4
8,N/A,N/A,N/A,1407,1415,N/A,35,3
11,N/A,N/A,N/A,1396,1407,N/A,40,2
32,N/A,N/A,N/A,1364,1396,N/A,43,5
9,N/A,N/A,N/A,1355,1364,N/A,46,2
7,N/A,N/A,N/A,1348,1355,N/A,52,2
36,N/A,N/A,N/A,1312,1348,N/A,56,6
19,N/A,N/A,N/A,1293,1312,N/A,60,4
23,N/A,N/A,N/A,1270,1293,N/A,66,4
9,N/A,N/A,N/A,1261,1270,N/A,69,1
47,N/A,N/A,N/A,1214,1261,N/A,74,6
42,N/A,N/A,N/A,1172,1214,N/A,79,5
11,N/A,N/A,N/A,1161,1172,N/A,82,2
11,N/A,N/A,N/A,1150,1161,N/A,88,2
42,N/A,N/A,N/A,1108,1150,N/A,92,6
10,N/A,N/A,N/A,1098,1108,N/A,96,4
22,N/A,N/A,N/A,1076,1098,N/A,102,4
20,N/A,N/A,N/A,1056,1076,N/A,108,4
11,N/A,N/A,N/A,1045,1056,N/A,112,2
9,N/A,N/A,N/A,1036,1045,N/A,118,2
34,N/A,N/A,N/A,1002,1036,N/A,121,5
8,N/A,N/A,N/A,994,1002,N/A,124,2
28,N/A,N/A,N/A,966,994,N/A,128,6
7,N/A,N/A,N/A,959,966,N/A,131,3
35,N/A,N/A,N/A,327,362,N/A,5,6
8,N/A,N/A,N/A,319,327,N/A,8,3
7,N/A,N/A,N/A,312,319,N/A,14,3
8,N/A,N/A,N/A,304,312,N/A,20,3
8,N/A,N/A,N/A,296,304,N/A,25,2
7,N/A,N/A,N/A,289,296,N/A,30,1
28,N/A,N/A,N/A,261,289,N/A,35,6
14,N/A,N/A,N/A,247,261,N/A,39,4
7,N/A,N/A,N/A,240,247,N/A,44,3
11,N/A,N/A,N/A,229,240,N/A,50,3
37,N/A,N/A,N/A,192,229,N/A,53,6
20,N/A,N/A,N/A,172,192,N/A,57,4
10,N/A,N/A,N/A,162,172,N/A,62,3
5,N/A,N/A,N/A,157,162,N/A,66,1
8,N/A,N/A,N/A,149,157,N/A,72,1
8,N/A,N/A,N/A,141,149,N/A,78,1
28,N/A,N/A,N/A,113,141,N/A,81,4
9,N/A,N/A,N/A,104,113,N/A,86,3
49,N/A,N/A,N/A,55,104,N/A,89,6
7,N/A,N/A,N/A,48,55,N/A,92,3
29,N/A,N/A,N/A,19,48,N/A,95,6
18,N/A,N/A,N/A,1,19,N/A,99,4
11,N/A,N/A,N/A,-10,1,N/A,103,2
30,N/A,N/A,N/A,960,990,N/A,6,5
9,N/A,N/A,N/A,951,960,N/A,10,3
47,N/A,N/A,N/A,904,951,N/A,13,6
25,N/A,N/A,N/A,879,904,N/A,18,5
23,N/A,N/A,N/A,856,879,N/A,23,4
9,N/A,N/A,N/A,847,856,N/A,26,1
32,N/A,N/A,N/A,815,847,N/A,31,6
7,N/A,N/A,N/A,808,815,N/A,34,3
11,N/A,N/A,N/A,797,808,N/A,39,2
45,N/A,N/A,N/A,752,797,N/A,42,5
20,N/A,N/A,N/A,732,752,N/A,47,4
9,N/A,N/A,N/A,723,732,N/A,50,1
49,N/A,N/A,N/A,674,723,N/A,54,5
9,N/A,N/A,N/A,665,674,N/A,58,3
8,N/A,N/A,N/A,657,665,N/A,63,2
43,N/A,N/A,N/A,614,657,N/A,67,6
15,N/A,N/A,N/A,599,614,N/A,71,4
11,N/A,N/A,N/A,588,599,N/A,75,2
31,N/A,N/A,N/A,557,588,N/A,78,5
11,N/A,N/A,N/A,546,557,N/A,82,3
5,N/A,N/A,N/A,541,546,N/A,86,1
13,N/A,N/A,N/A,528,541,N/A,89,4
11,N/A,N/A,N/A,517,528,N/A,94,3
9,N/A,N/A,N/A,508,517,N/A,98,1
9,N/A,N/A,N/A,499,508,N/A,104,1
17,N/A,N/A,N/A,482,499,N/A,107,4
5,N/A,N/A,N/A,477,482,N/A,110,1
44,N/A,N/A,N/A,433,477,N/A,114,5
35,N/A,N/A,N/A,398,433,N/A,120,5
22,N/A,N/A,N/A,376,398,N/A,125,4
9,N/A,N/A,N/A,689,698,N/A,4,1
32,N/A,N/A,N/A,657,689,N/A,8,5
8,N/A,N/A,N/A,649,657,N/A,11,2
8,N/A,N/A,N/A,641,649,N/A,17,2
8,N/A,N/A,N/A,633,641,N/A,23,2
8,N/A,N/A,N/A,625,633,N/A,28,1
29,N/A,N/A,N/A,596,625,N/A,33,6
9,N/A,N/A,N/A,587,596,N/A,36,3
9,N/A,N/A,N/A,578,587,N/A,42,3
36,N/A,N/A,N/A,542,578,N/A,45,6
8,N/A,N/A,N/A,534,542,N/A,51,0
8,N/A,N/A,N/A,526,534,N/A,54,3
9,N/A,N/A,N/A,517,526,N/A,58,1
7,N/A,N/A,N/A,510,517,N/A,64,1
30,N/A,N/A,N/A,480,510,N/A,68,5
7,N/A,N/A,N/A,473,480,N/A,71,2
9,N/A,N/A,N/A,464,473,N/A,76,1
28,N/A,N/A,N/A,436,464,N/A,81,6
9,N/A,N/A,N/A,427,436,N/A,87,0
34,N/A,N/A,N/A,393,427,N/A,93,6
46,N/A,N/A,N/A,347,393,N/A,98,5
7,N/A,N/A,N/A,340,347,N/A,101,2
7,N/A,N/A,N/A,333,340,N/A,107,2
8,N/A,N/A,N/A,325,333,N/A,112,1
17,N/A,N/A,N/A,308,325,N/A,115,4
8,N/A,N/A,N/A,300,308,N/A,118,1
7,N/A,N/A,N/A,293,300,N/A,124,1
9,N/A,N/A,N/A,284,293,N/A,130,1
37,N/A,N/A,N/A,247,284,N/A,134,5
35,N/A,N/A,N/A,212,247,N/A,140,5
9,N/A,N/A,N/A,1811,1820,N/A,3,1
25,N/A,N/A,N/A,1786,1811,N/A,8,6
11,N/A,N/A,N/A,1775,1786,N/A,11,3
11,N/A,N/A,N/A,1764,1775,N/A,17,3
6,N/A,N/A,N/A,1758,1764,N/A,21,1
46,N/A,N/A,N/A,1712,1758,N/A,26,6
42,N/A,N/A,N/A,1670,1712,N/A,31,5
29,N/A,N/A,N/A,1641,1670,N/A,36,4
16,N/A,N/A,N/A,1625,1641,N/A,42,4
9,N/A,N/A,N/A,1616,1625,N/A,47,3
47,N/A,N/A,N/A,1569,1616,N/A,50,6
7,N/A,N/A,N/A,1562,1569,N/A,53,3
11,N/A,N/A,N/A,1551,1562,N/A,59,3
7,N/A,N/A,N/A,1544,1551,N/A,64,2
39,N/A,N/A,N/A,1505,1544,N/A,68,6
16,N/A,N/A,N/A,1489,1505,N/A,72,4
5,N/A,N/A,N/A,1484,1489,N/A,75,1
39,N/A,N/A,N/A,1445,1484,N/A,79,5
8,N/A,N/A,N/A,1437,1445,N/A,83,3
7,N/A,N/A,N/A,1430,1437,N/A,87,1
47,N/A,N/A,N/A,1383,1430,N/A,92,6
26,N/A,N/A,N/A,1357,1383,N/A,96,4
27,N/A,N/A,N/A,1330,1357,N/A,102,4
9,N/A,N/A,N/A,1321,1330,N/A,107,3
5,N/A,N/A,N/A,1316,1321,N/A,111,1
35,N/A,N/A,N/A,1281,1316,N/A,115,5
29,N/A,N/A,N/A,1252,1281,N/A,120,4
5,N/A,N/A,N/A,1247,1252,N/A,123,1
20,N/A,N/A,N/A,1227,1247,N/A,126,4
11,N/A,N/A,N/A,1216,1227,N/A,131,3
11,N/A,N/A,N/A,1432,1443,N/A,3,3
8,N/A,N/A,N/A,1424,1432,N/A,8,2
9,N/A,N/A,N/A,1415,1424,N/A,13,1
28,N/A,N/A,N/A,1387,1415,N/A,17,5
41,N/A,N/A,N/A,1346,1387,N/A,23,5
11,N/A,N/A,N/A,1335,1346,N/A,26,2
10,N/A,N/A,N/A,1325,1335,N/A,32,2
34,N/A,N/A,N/A,1291,1325,N/A,36,6
32,N/A,N/A,N/A,1259,1291,N/A,41,5
16,N/A,N/A,N/A,1243,1259,N/A,46,4
9,N/A,N/A,N/A,1234,1243,N/A,51,3
8,N/A,N/A,N/A,1226,1234,N/A,56,2
46,N/A,N/A,N/A,1180,1226,N/A,59,5
11,N/A,N/A,N/A,1169,1180,N/A,64,4
9,N/A,N/A,N/A,1160,1169,N/A,67,1
6,N/A,N/A,N/A,1154,1160,N/A,73,1
34,N/A,N/A,N/A,1120,1154,N/A,77,5
28,N/A,N/A,N/A,1092,1120,N/A,82,4
7,N/A,N/A,N/A,1085,1092,N/A,85,1
38,N/A,N/A,N/A,1047,1085,N/A,89,5
10,N/A,N/A,N/A,1037,1047,N/A,92,2
5,N/A,N/A,N/A,1032,1037,N/A,97,1
33,N/A,N/A,N/A,999,1032,N/A,101,5
17,N/A,N/A,N/A,982,999,N/A,106,4
8,N/A,N/A,N/A,974,982,N/A,111,3
11,N/A,N/A,N/A,963,974,N/A,117,3
6,N/A,N/A,N/A,957,963,N/A,121,1
20,N/A,N/A,N/A,937,957,N/A,124,4
10,N/A,N/A,N/A,927,937,N/A,128,2
36,N/A,N/A,N/A,891,927,N/A,132,6
6,N/A,N/A,N/A,1191,1197,N/A,3,1
9,N/A,N/A,N/A,1182,1191,N/A,9,1
48,N/A,N/A,N/A,1134,1182,N/A,13,5
18,N/A,N/A,N/A,1116,1134,N/A,18,4
5,N/A,N/A,N/A,1111,1116,N/A,21,1
11,N/A,N/A,N/A,1100,1111,N/A,24,4
20,N/A,N/A,N/A,1080,1100,N/A,30,4
28,N/A,N/A,N/A,1052,1080,N/A,36,4
20,N/A,N/A,N/A,1032,1052,N/A,42,4
5,N/A,N/A,N/A,1027,1032,N/A,45,1
6,N/A,N/A,N/A,1021,1027,N/A,51,1
5,N/A,N/A,N/A,1016,1021,N/A,57,1
9,N/A,N/A,N/A,1007,1016,N/A,63,1
17,N/A,N/A,N/A,990,1007,N/A,66,4
9,N/A,N/A,N/A,981,990,N/A,71,3
10,N/A,N/A,N/A,971,981,N/A,76,2
11,N/A,N/A,N/A,960,971,N/A,82,2
8,N/A,N/A,N/A,952,960,N/A,87,1
36,N/A,N/A,N/A,916,952,N/A,91,5
8,N/A,N/A,N/A,908,916,N/A,95,3
8,N/A,N/A,N/A,900,908,N/A,100,2
31,N/A,N/A,N/A,869,900,N/A,104,6
6,N/A,N/A,N/A,863,869,N/A,110,0
36,N/A,N/A,N/A,827,863,N/A,116,6
9,N/A,N/A,N/A,818,827,N/A,119,3
9,N/A,N/A,N/A,809,818,N/A,123,1
48,N/A,N/A,N/A,761,809,N/A,128,6
41,N/A,N/A,N/A,720,761,N/A,133,5
11,N/A,N/A,N/A,709,720,N/A,137,3
8,N/A,N/A,N/A,701,709,N/A,141,1
9,N/A,N/A,N/A,1111,1120,N/A,3,1
40,N/A,N/A,N/A,1071,1111,N/A,8,6
25,N/A,N/A,N/A,1046,1071,N/A,12,4
27,N/A,N/A,N/A,1019,1046,N/A,18,4
10,N/A,N/A,N/A,1009,1019,N/A,22,2
46,N/A,N/A,N/A,963,1009,N/A,25,5
11,N/A,N/A,N/A,952,963,N/A,29,3
11,N/A,N/A,N/A,941,952,N/A,35,3
7,N/A,N/A,N/A,934,941,N/A,39,1
19,N/A,N/A,N/A,915,934,N/A,42,4
9,N/A,N/A,N/A,906,915,N/A,47,3
8,N/A,N/A,N/A,898,906,N/A,52,2
6,N/A,N/A,N/A,892,898,N/A,57,1
5,N/A,N/A,N/A,887,892,N/A,63,1
29,N/A,N/A,N/A,858,887,N/A,68,6
21,N/A,N/A,N/A,837,858,N/A,72,4
8,N/A,N/A,N/A,829,837,N/A,75,1
48,N/A,N/A,N/A,781,829,N/A,79,5
9,N/A,N/A,N/A,772,781,N/A,83,3
8,N/A,N/A,N/A,764,772,N/A,89,3
8,N/A,N/A,N/A,756,764,N/A,95,3
34,N/A,N/A,N/A,722,756,N/A,98,6
10,N/A,N/A,N/A,712,722,N/A,101,3
7,N/A,N/A,N/A,705,712,N/A,106,2
7,N/A,N/A,N/A,698,705,N/A,112,2
31,N/A,N/A,N/A,667,698,N/A,116,6
30,N/A,N/A,N/A,637,667,N/A,121,5
39,N/A,N/A,N/A,598,637,N/A,127,5
32,N/A,N/A,N/A,566,598,N/A,133,5
10,N/A,N/A,N/A,556,566,N/A,137,3
11,N/A,N/A,N/A,1313,1324,N/A,6,2
7,N/A,N/A,N/A,1306,1313,N/A,11,1
32,N/A,N/A,N/A,1274,1306,N/A,15,5
26,N/A,N/A,N/A,1248,1274,N/A,20,4
5,N/A,N/A,N/A,1243,1248,N/A,23,1
9,N/A,N/A,N/A,1234,1243,N/A,29,1
14,N/A,N/A,N/A,1220,1234,N/A,32,4
25,N/A,N/A,N/A,1195,1220,N/A,38,4
22,N/A,N/A,N/A,1173,1195,N/A,44,4
7,N/A,N/A,N/A,1166,1173,N/A,49,3
9,N/A,N/A,N/A,1157,1166,N/A,55,3
9,N/A,N/A,N/A,1148,1157,N/A,61,3
29,N/A,N/A,N/A,1119,1148,N/A,64,6
9,N/A,N/A,N/A,1110,1119,N/A,67,3
8,N/A,N/A,N/A,1102,1110,N/A,72,2
6,N/A,N/A,N/A,1096,1102,N/A,77,1
10,N/A,N/A,N/A,1086,1096,N/A,80,4
8,N/A,N/A,N/A,1078,1086,N/A,83,1
47,N/A,N/A,N/A,1031,1078,N/A,88,6
26,N/A,N/A,N/A,1005,1031,N/A,92,4
14,N/A,N/A,N/A,991,1005,N/A,98,4
9,N/A,N/A,N/A,982,991,N/A,102,2
26,N/A,N/A,N/A,956,982,N/A,106,6
6,N/A,N/A,N/A,950,956,N/A,112,0
14,N/A,N/A,N/A,936,950,N/A,116,4
26,N/A,N/A,N/A,910,936,N/A,122,4
11,N/A,N/A,N/A,899,910,N/A,126,2
10,N/A,N/A,N/A,889,899,N/A,132,2
7,N/A,N/A,N/A,882,889,N/A,138,2
33,N/A,N/A,N/A,849,882,N/A,141,5
9,N/A,N/A,N/A,392,401,N/A,6,3
27,N/A,N/A,N/A,365,392,N/A,9,6
40,N/A,N/A,N/A,325,365,N/A,14,5
37,N/A,N/A,N/A,288,325,N/A,20,5
20,N/A,N/A,N/A,268,288,N/A,25,4
10,N/A,N/A,N/A,258,268,N/A,29,2
38,N/A,N/A,N/A,220,258,N/A,32,5
26,N/A,N/A,N/A,194,220,N/A,37,4
10,N/A,N/A,N/A,184,194,N/A,41,2
42,N/A,N/A,N/A,142,184,N/A,44,5
10,N/A,N/A,N/A,132,142,N/A,47,2
29,N/A,N/A,N/A,103,132,N/A,51,6
26,N/A,N/A,N/A,77,103,N/A,56,5
10,N/A,N/A,N/A,67,77,N/A,59,2
25,N/A,N/A,N/A,42,67,N/A,63,6
9,N/A,N/A,N/A,33,42,N/A,66,3
9,N/A,N/A,N/A,24,33,N/A,71,2
6,N/A,N/A,N/A,18,24,N/A,76,1
49,N/A,N/A,N/A,-31,18,N/A,81,6
43,N/A,N/A,N/A,1227,1270,N/A,3,6
16,N/A,N/A,N/A,1211,1227,N/A,7,4
7,N/A,N/A,N/A,1204,1211,N/A,11,2
48,N/A,N/A,N/A,1156,1204,N/A,14,5
18,N/A,N/A,N/A,1138,1156,N/A,19,4
16,N/A,N/A,N/A,1122,1138,N/A,25,4
11,N/A,N/A,N/A,1111,1122,N/A,30,3
9,N/A,N/A,N/A,1102,1111,N/A,35,2
10,N/A,N/A,N/A,1092,1102,N/A,41,2
49,N/A,N/A,N/A,1043,1092,N/A,44,5
9,N/A,N/A,N/A,1034,1043,N/A,48,3
10,N/A,N/A,N/A,1024,1034,N/A,53,2
26,N/A,N/A,N/A,998,1024,N/A,56,5
17,N/A,N/A,N/A,981,998,N/A,61,4
8,N/A,N/A,N/A,973,981,N/A,64,1
48,N/A,N/A,N/A,925,973,N/A,68,5
16,N/A,N/A,N/A,909,925,N/A,73,4
10,N/A,N/A,N/A,899,909,N/A,78,3
6,N/A,N/A,N/A,893,899,N/A,82,1
47,N/A,N/A,N/A,846,893,N/A,87,6
25,N/A,N/A,N/A,821,846,N/A,91,4
5,N/A,N/A,N/A,816,821,N/A,94,1
5,N/A,N/A,N/A,811,816,N/A,100,1
31,N/A,N/A,N/A,780,811,N/A,105,6
8,N/A,N/A,N/A,772,780,N/A,108,3
9,N/A,N/A,N/A,763,772,N/A,112,1
21,N/A,N/A,N/A,742,763,N/A,115,4
18,N/A,N/A,N/A,724,742,N/A,121,4
7,N/A,N/A,N/A,717,724,N/A,126,3
9,N/A,N/A,N/A,708,717,N/A,132,3
11,N/A,N/A,N/A,1721,1732,N/A,3,3
31,N/A,N/A,N/A,1690,1721,N/A,6,6
38,N/A,N/A,N/A,1652,1690,N/A,11,5
7,N/A,N/A,N/A,1645,1652,N/A,14,2
48,N/A,N/A,N/A,1597,1645,N/A,17,5
7,N/A,N/A,N/A,1590,1597,N/A,21,3
8,N/A,N/A,N/A,1582,1590,N/A,26,2
28,N/A,N/A,N/A,1554,1582,N/A,30,6
9,N/A,N/A,N/A,1545,1554,N/A,36,0
23,N/A,N/A,N/A,1522,1545,N/A,40,4
11,N/A,N/A,N/A,1511,1522,N/A,45,3
27,N/A,N/A,N/A,1484,1511,N/A,48,6
6,N/A,N/A,N/A,1478,1484,N/A,54,0
35,N/A,N/A,N/A,1443,1478,N/A,59,5
28,N/A,N/A,N/A,1415,1443,N/A,64,4
7,N/A,N/A,N/A,1408,1415,N/A,67,1
6,N/A,N/A,N/A,1402,1408,N/A,73,1
25,N/A,N/A,N/A,1377,1402,N/A,77,5
8,N/A,N/A,N/A,1369,1377,N/A,80,2
7,N/A,N/A,N/A,1362,1369,N/A,86,2
6,N/A,N/A,N/A,1356,1362,N/A,91,1
29,N/A,N/A,N/A,1327,1356,N/A,94,4
10,N/A,N/A,N/A,1317,1327,N/A,100,4
7,N/A,N/A,N/A,1310,1317,N/A,103,1
29,N/A,N/A,N/A,1281,1310,N/A,108,6
30,N/A,N/A,N/A,1251,1281,N/A,113,5
39,N/A,N/A,N/A,1212,1251,N/A,119,5
11,N/A,N/A,N/A,1201,1212,N/A,122,2
5,N/A,N/A,N/A,1196,1201,N/A,127,1
9,N/A,N/A,N/A,1187,1196,N/A,133,1
6,N/A,N/A,N/A,1866,1872,N/A,3,1
9,N/A,N/A,N/A,1857,1866,N/A,9,1
11,N/A,N/A,N/A,1846,1857,N/A,12,4
9,N/A,N/A,N/A,1837,1846,N/A,15,1
46,N/A,N/A,N/A,1791,1837,N/A,20,6
5,N/A,N/A,N/A,1786,1791,N/A,26,0
32,N/A,N/A,N/A,1754,1786,N/A,32,6
43,N/A,N/A,N/A,1711,1754,N/A,37,5
10,N/A,N/A,N/A,1701,1711,N/A,40,2
43,N/A,N/A,N/A,1658,1701,N/A,44,6
40,N/A,N/A,N/A,1618,1658,N/A,49,5
11,N/A,N/A,N/A,1607,1618,N/A,52,2
7,N/A,N/A,N/A,1600,1607,N/A,57,1
43,N/A,N/A,N/A,1557,1600,N/A,61,5
35,N/A,N/A,N/A,1522,1557,N/A,67,5
8,N/A,N/A,N/A,1514,1522,N/A,71,3
10,N/A,N/A,N/A,1504,1514,N/A,76,2
39,N/A,N/A,N/A,1465,1504,N/A,79,5
42,N/A,N/A,N/A,1423,1465,N/A,85,5
20,N/A,N/A,N/A,1403,1423,N/A,90,4
11,N/A,N/A,N/A,1392,1403,N/A,96,4
28,N/A,N/A,N/A,1364,1392,N/A,102,4
28,N/A,N/A,N/A,1336,1364,N/A,108,4
