amount,category,date,name,newBalance,previousBalance,reference,timeDiff,dayOfWeek
12,N/A,N/A,N/A,270,282,N/A,110,1
36,N/A,N/A,N/A,234,270,N/A,114,5
15,N/A,N/A,N/A,219,234,N/A,118,3
14,N/A,N/A,N/A,205,219,N/A,122,1
32,N/A,N/A,N/A,173,205,N/A,126,5
19,N/A,N/A,N/A,154,173,N/A,130,3
10,N/A,N/A,N/A,144,154,N/A,135,2
42,N/A,N/A,N/A,102,144,N/A,139,6
13,N/A,N/A,N/A,1113,1126,N/A,3,1
34,N/A,N/A,N/A,1079,1113,N/A,7,5
14,N/A,N/A,N/A,1065,1079,N/A,11,3
41,N/A,N/A,N/A,1024,1065,N/A,14,6
38,N/A,N/A,N/A,986,1024,N/A,19,5
28,N/A,N/A,N/A,958,986,N/A,24,4
32,N/A,N/A,N/A,926,958,N/A,30,4
15,N/A,N/A,N/A,911,926,N/A,34,2
32,N/A,N/A,N/A,879,911,N/A,37,5
10,N/A,N/A,N/A,869,879,N/A,40,2
42,N/A,N/A,N/A,827,869,N/A,44,6
9,N/A,N/A,N/A,818,827,N/A,50,0
18,N/A,N/A,N/A,800,818,N/A,53,3
10,N/A,N/A,N/A,790,800,N/A,58,2
13,N/A,N/A,N/A,777,790,N/A,64,2
38,N/A,N/A,N/A,739,777,N/A,67,5
39,N/A,N/A,N/A,700,739,N/A,73,5
28,N/A,N/A,N/A,672,700,N/A,78,4
17,N/A,N/A,N/A,655,672,N/A,83,3
20,N/A,N/A,N/A,635,655,N/A,89,3
15,N/A,N/A,N/A,620,635,N/A,95,3
15,N/A,N/A,N/A,605,620,N/A,100,2
41,N/A,N/A,N/A,564,605,N/A,104,6
21,N/A,N/A,N/A,543,564,N/A,107,3
10,N/A,N/A,N/A,533,543,N/A,111,1
37,N/A,N/A,N/A,496,533,N/A,115,5
32,N/A,N/A,N/A,464,496,N/A,121,5
21,N/A,N/A,N/A,443,464,N/A,125,3
42,N/A,N/A,N/A,401,443,N/A,128,6
22,N/A,N/A,N/A,379,401,N/A,132,4
15,N/A,N/A,N/A,1741,1756,N/A,6,2
42,N/A,N/A,N/A,1699,1741,N/A,10,6
5,N/A,N/A,N/A,1694,1699,N/A,16,0
17,N/A,N/A,N/A,1677,1694,N/A,19,3
43,N/A,N/A,N/A,1634,1677,N/A,22,6
33,N/A,N/A,N/A,1601,1634,N/A,27,5
37,N/A,N/A,N/A,1564,1601,N/A,33,5
37,N/A,N/A,N/A,1527,1564,N/A,39,5
16,N/A,N/A,N/A,1511,1527,N/A,42,2
41,N/A,N/A,N/A,1470,1511,N/A,46,6
9,N/A,N/A,N/A,1461,1470,N/A,52,0
39,N/A,N/A,N/A,1422,1461,N/A,57,5
22,N/A,N/A,N/A,1400,1422,N/A,61,3
16,N/A,N/A,N/A,1384,1400,N/A,66,2
41,N/A,N/A,N/A,1343,1384,N/A,70,6
24,N/A,N/A,N/A,1319,1343,N/A,74,4
10,N/A,N/A,N/A,1309,1319,N/A,78,2
43,N/A,N/A,N/A,1266,1309,N/A,82,6
28,N/A,N/A,N/A,1238,1266,N/A,86,4
29,N/A,N/A,N/A,1209,1238,N/A,92,4
30,N/A,N/A,N/A,1179,1209,N/A,98,4
27,N/A,N/A,N/A,1152,1179,N/A,104,4
13,N/A,N/A,N/A,1139,1152,N/A,107,1
10,N/A,N/A,N/A,1129,1139,N/A,113,1
44,N/A,N/A,N/A,1085,1129,N/A,118,6
8,N/A,N/A,N/A,1077,1085,N/A,124,0
17,N/A,N/A,N/A,1060,1077,N/A,127,3
23,N/A,N/A,N/A,1037,1060,N/A,133,3
21,N/A,N/A,N/A,1016,1037,N/A,139,3
43,N/A,N/A,N/A,973,1016,N/A,142,6
28,N/A,N/A,N/A,647,675,N/A,6,4
13,N/A,N/A,N/A,634,647,N/A,10,2
17,N/A,N/A,N/A,617,634,N/A,16,2
42,N/A,N/A,N/A,575,617,N/A,20,6
5,N/A,N/A,N/A,570,575,N/A,26,0
29,N/A,N/A,N/A,541,570,N/A,30,4
29,N/A,N/A,N/A,512,541,N/A,36,4
16,N/A,N/A,N/A,496,512,N/A,41,3
43,N/A,N/A,N/A,453,496,N/A,44,6
5,N/A,N/A,N/A,448,453,N/A,50,0
29,N/A,N/A,N/A,419,448,N/A,54,4
32,N/A,N/A,N/A,387,419,N/A,60,4
29,N/A,N/A,N/A,358,387,N/A,66,4
14,N/A,N/A,N/A,344,358,N/A,70,2
13,N/A,N/A,N/A,331,344,N/A,75,1
9,N/A,N/A,N/A,322,331,N/A,81,1
7,N/A,N/A,N/A,315,322,N/A,87,1
13,N/A,N/A,N/A,302,315,N/A,93,1
10,N/A,N/A,N/A,292,302,N/A,99,1
43,N/A,N/A,N/A,249,292,N/A,104,6
19,N/A,N/A,N/A,230,249,N/A,107,3
41,N/A,N/A,N/A,189,230,N/A,110,6
22,N/A,N/A,N/A,167,189,N/A,113,3
14,N/A,N/A,N/A,153,167,N/A,118,2
36,N/A,N/A,N/A,117,153,N/A,121,5
17,N/A,N/A,N/A,100,117,N/A,124,2
42,N/A,N/A,N/A,58,100,N/A,128,6
7,N/A,N/A,N/A,51,58,N/A,134,0
22,N/A,N/A,N/A,29,51,N/A,137,3
18,N/A,N/A,N/A,11,29,N/A,143,3
33,N/A,N/A,N/A,853,886,N/A,6,5
15,N/A,N/A,N/A,838,853,N/A,9,2
41,N/A,N/A,N/A,797,838,N/A,13,6
8,N/A,N/A,N/A,789,797,N/A,19,0
43,N/A,N/A,N/A,746,789,N/A,25,6
22,N/A,N/A,N/A,724,746,N/A,28,3
16,N/A,N/A,N/A,708,724,N/A,33,2
13,N/A,N/A,N/A,695,708,N/A,39,2
33,N/A,N/A,N/A,662,695,N/A,42,5
33,N/A,N/A,N/A,629,662,N/A,48,5
33,N/A,N/A,N/A,596,629,N/A,54,5
17,N/A,N/A,N/A,579,596,N/A,58,3
10,N/A,N/A,N/A,569,579,N/A,63,2
41,N/A,N/A,N/A,528,569,N/A,67,6
39,N/A,N/A,N/A,489,528,N/A,72,5
17,N/A,N/A,N/A,472,489,N/A,76,3
10,N/A,N/A,N/A,462,472,N/A,81,2
14,N/A,N/A,N/A,448,462,N/A,87,2
36,N/A,N/A,N/A,412,448,N/A,90,5
38,N/A,N/A,N/A,374,412,N/A,96,5
13,N/A,N/A,N/A,361,374,N/A,99,2
11,N/A,N/A,N/A,350,361,N/A,105,2
11,N/A,N/A,N/A,339,350,N/A,110,1
43,N/A,N/A,N/A,296,339,N/A,115,6
22,N/A,N/A,N/A,274,296,N/A,119,4
29,N/A,N/A,N/A,245,274,N/A,125,4
25,N/A,N/A,N/A,220,245,N/A,131,4
13,N/A,N/A,N/A,207,220,N/A,135,2
15,N/A,N/A,N/A,192,207,N/A,141,2
32,N/A,N/A,N/A,160,192,N/A,144,5
34,N/A,N/A,N/A,1639,1673,N/A,3,5
30,N/A,N/A,N/A,1609,1639,N/A,8,4
11,N/A,N/A,N/A,1598,1609,N/A,12,2
33,N/A,N/A,N/A,1565,1598,N/A,15,5
18,N/A,N/A,N/A,1547,1565,N/A,19,3
16,N/A,N/A,N/A,1531,1547,N/A,25,3
42,N/A,N/A,N/A,1489,1531,N/A,28,6
22,N/A,N/A,N/A,1467,1489,N/A,31,3
41,N/A,N/A,N/A,1426,1467,N/A,34,6
6,N/A,N/A,N/A,1420,1426,N/A,40,0
29,N/A,N/A,N/A,1391,1420,N/A,44,4
20,N/A,N/A,N/A,1371,1391,N/A,49,3
21,N/A,N/A,N/A,1350,1371,N/A,55,3
14,N/A,N/A,N/A,1336,1350,N/A,60,2
10,N/A,N/A,N/A,1326,1336,N/A,66,2
11,N/A,N/A,N/A,1315,1326,N/A,72,2
11,N/A,N/A,N/A,1304,1315,N/A,78,2
44,N/A,N/A,N/A,1260,1304,N/A,82,6
28,N/A,N/A,N/A,1232,1260,N/A,86,4
22,N/A,N/A,N/A,1210,1232,N/A,92,4
23,N/A,N/A,N/A,1187,1210,N/A,98,4
16,N/A,N/A,N/A,1171,1187,N/A,103,3
17,N/A,N/A,N/A,1154,1171,N/A,109,3
17,N/A,N/A,N/A,1137,1154,N/A,114,2
41,N/A,N/A,N/A,1096,1137,N/A,118,6
30,N/A,N/A,N/A,1066,1096,N/A,122,4
23,N/A,N/A,N/A,1043,1066,N/A,128,4
12,N/A,N/A,N/A,1031,1043,N/A,131,1
41,N/A,N/A,N/A,990,1031,N/A,136,6
34,N/A,N/A,N/A,956,990,N/A,141,5
36,N/A,N/A,N/A,1500,1536,N/A,4,5
12,N/A,N/A,N/A,1488,1500,N/A,7,2
42,N/A,N/A,N/A,1446,1488,N/A,11,6
16,N/A,N/A,N/A,1430,1446,N/A,14,3
14,N/A,N/A,N/A,1416,1430,N/A,19,2
14,N/A,N/A,N/A,1402,1416,N/A,25,2
10,N/A,N/A,N/A,1392,1402,N/A,30,1
38,N/A,N/A,N/A,1354,1392,N/A,34,5
38,N/A,N/A,N/A,1316,1354,N/A,40,5
34,N/A,N/A,N/A,1282,1316,N/A,46,5
38,N/A,N/A,N/A,1244,1282,N/A,52,5
25,N/A,N/A,N/A,1219,1244,N/A,57,4
15,N/A,N/A,N/A,1204,1219,N/A,62,3
11,N/A,N/A,N/A,1193,1204,N/A,67,2
41,N/A,N/A,N/A,1152,1193,N/A,71,6
6,N/A,N/A,N/A,1146,1152,N/A,77,0
42,N/A,N/A,N/A,1104,1146,N/A,83,6
8,N/A,N/A,N/A,1096,1104,N/A,89,0
20,N/A,N/A,N/A,1076,1096,N/A,92,3
43,N/A,N/A,N/A,1033,1076,N/A,95,6
17,N/A,N/A,N/A,1016,1033,N/A,98,3
10,N/A,N/A,N/A,1006,1016,N/A,102,1
42,N/A,N/A,N/A,964,1006,N/A,107,6
21,N/A,N/A,N/A,943,964,N/A,110,3
13,N/A,N/A,N/A,930,943,N/A,115,2
44,N/A,N/A,N/A,886,930,N/A,119,6
5,N/A,N/A,N/A,881,886,N/A,125,0
26,N/A,N/A,N/A,855,881,N/A,129,4
11,N/A,N/A,N/A,844,855,N/A,133,2
8,N/A,N/A,N/A,836,844,N/A,138,1
39,N/A,N/A,N/A,1185,1224,N/A,6,5
19,N/A,N/A,N/A,1166,1185,N/A,10,3
10,N/A,N/A,N/A,1156,1166,N/A,14,1
24,N/A,N/A,N/A,1132,1156,N/A,17,4
7,N/A,N/A,N/A,1125,1132,N/A,20,1
28,N/A,N/A,N/A,1097,1125,N/A,23,4
11,N/A,N/A,N/A,1086,1097,N/A,26,1
44,N/A,N/A,N/A,1042,1086,N/A,31,6
29,N/A,N/A,N/A,1013,1042,N/A,35,4
23,N/A,N/A,N/A,990,1013,N/A,40,3
22,N/A,N/A,N/A,968,990,N/A,46,3
44,N/A,N/A,N/A,924,968,N/A,49,6
36,N/A,N/A,N/A,888,924,N/A,54,5
23,N/A,N/A,N/A,865,888,N/A,58,3
15,N/A,N/A,N/A,850,865,N/A,63,2
10,N/A,N/A,N/A,840,850,N/A,68,1
38,N/A,N/A,N/A,802,840,N/A,72,5
11,N/A,N/A,N/A,791,802,N/A,75,2
44,N/A,N/A,N/A,747,791,N/A,79,6
6,N/A,N/A,N/A,741,747,N/A,85,0
25,N/A,N/A,N/A,716,741,N/A,89,4
12,N/A,N/A,N/A,704,716,N/A,92,1
44,N/A,N/A,N/A,660,704,N/A,97,6
39,N/A,N/A,N/A,621,660,N/A,102,5
27,N/A,N/A,N/A,594,621,N/A,107,4
15,N/A,N/A,N/A,579,594,N/A,112,3
41,N/A,N/A,N/A,538,579,N/A,115,6
28,N/A,N/A,N/A,510,538,N/A,119,4
23,N/A,N/A,N/A,487,510,N/A,125,4
10,N/A,N/A,N/A,477,487,N/A,129,2
43,N/A,N/A,N/A,1856,1899,N/A,6,6
15,N/A,N/A,N/A,1841,1856,N/A,9,3
22,N/A,N/A,N/A,1819,1841,N/A,15,3
44,N/A,N/A,N/A,1775,1819,N/A,18,6
37,N/A,N/A,N/A,1738,1775,N/A,23,5
18,N/A,N/A,N/A,1720,1738,N/A,27,3
14,N/A,N/A,N/A,1706,1720,N/A,33,3
15,N/A,N/A,N/A,1691,1706,N/A,38,2
13,N/A,N/A,N/A,1678,1691,N/A,44,2
12,N/A,N/A,N/A,1666,1678,N/A,49,1
10,N/A,N/A,N/A,1656,1666,N/A,55,1
11,N/A,N/A,N/A,1645,1656,N/A,61,1
24,N/A,N/A,N/A,1621,1645,N/A,64,4
16,N/A,N/A,N/A,1605,1621,N/A,68,2
9,N/A,N/A,N/A,1596,1605,N/A,73,1
9,N/A,N/A,N/A,1587,1596,N/A,79,1
22,N/A,N/A,N/A,1565,1587,N/A,82,4
10,N/A,N/A,N/A,1555,1565,N/A,85,1
33,N/A,N/A,N/A,1522,1555,N/A,89,5
29,N/A,N/A,N/A,1493,1522,N/A,94,4
9,N/A,N/A,N/A,1484,1493,N/A,97,1
39,N/A,N/A,N/A,1445,1484,N/A,101,5
32,N/A,N/A,N/A,1413,1445,N/A,107,5
17,N/A,N/A,N/A,1396,1413,N/A,110,2
9,N/A,N/A,N/A,1387,1396,N/A,115,1
22,N/A,N/A,N/A,1365,1387,N/A,118,4
10,N/A,N/A,N/A,1355,1365,N/A,122,2
34,N/A,N/A,N/A,1321,1355,N/A,125,5
22,N/A,N/A,N/A,1299,1321,N/A,129,3
8,N/A,N/A,N/A,1291,1299,N/A,133,1
35,N/A,N/A,N/A,1932,1967,N/A,6,5
28,N/A,N/A,N/A,1904,1932,N/A,11,4
20,N/A,N/A,N/A,1884,1904,N/A,16,3
43,N/A,N/A,N/A,1841,1884,N/A,19,6
34,N/A,N/A,N/A,1807,1841,N/A,24,5
32,N/A,N/A,N/A,1775,1807,N/A,30,5
14,N/A,N/A,N/A,1761,1775,N/A,34,3
8,N/A,N/A,N/A,1753,1761,N/A,38,1
33,N/A,N/A,N/A,1720,1753,N/A,42,5
35,N/A,N/A,N/A,1685,1720,N/A,48,5
34,N/A,N/A,N/A,1651,1685,N/A,54,5
28,N/A,N/A,N/A,1623,1651,N/A,59,4
25,N/A,N/A,N/A,1598,1623,N/A,65,4
16,N/A,N/A,N/A,1582,1598,N/A,70,3
22,N/A,N/A,N/A,1560,1582,N/A,76,3
11,N/A,N/A,N/A,1549,1560,N/A,81,2
15,N/A,N/A,N/A,1534,1549,N/A,87,2
35,N/A,N/A,N/A,1499,1534,N/A,90,5
17,N/A,N/A,N/A,1482,1499,N/A,94,3
42,N/A,N/A,N/A,1440,1482,N/A,97,6
6,N/A,N/A,N/A,1434,1440,N/A,103,0
23,N/A,N/A,N/A,1411,1434,N/A,106,3
12,N/A,N/A,N/A,1399,1411,N/A,110,1
27,N/A,N/A,N/A,1372,1399,N/A,113,4
10,N/A,N/A,N/A,1362,1372,N/A,117,2
43,N/A,N/A,N/A,1319,1362,N/A,121,6
33,N/A,N/A,N/A,1286,1319,N/A,126,5
11,N/A,N/A,N/A,1275,1286,N/A,129,2
11,N/A,N/A,N/A,1264,1275,N/A,134,1
32,N/A,N/A,N/A,1232,1264,N/A,137,4
17,N/A,N/A,N/A,713,730,N/A,3,3
16,N/A,N/A,N/A,697,713,N/A,8,2
41,N/A,N/A,N/A,656,697,N/A,12,6
32,N/A,N/A,N/A,624,656,N/A,17,5
18,N/A,N/A,N/A,606,624,N/A,21,3
16,N/A,N/A,N/A,590,606,N/A,26,2
12,N/A,N/A,N/A,578,590,N/A,32,2
13,N/A,N/A,N/A,565,578,N/A,38,2
11,N/A,N/A,N/A,554,565,N/A,43,1
12,N/A,N/A,N/A,542,554,N/A,49,1
36,N/A,N/A,N/A,506,542,N/A,53,5
35,N/A,N/A,N/A,471,506,N/A,59,5
11,N/A,N/A,N/A,460,471,N/A,62,2
32,N/A,N/A,N/A,428,460,N/A,65,5
35,N/A,N/A,N/A,393,428,N/A,71,5
33,N/A,N/A,N/A,360,393,N/A,77,5
32,N/A,N/A,N/A,328,360,N/A,83,5
37,N/A,N/A,N/A,291,328,N/A,89,5
17,N/A,N/A,N/A,274,291,N/A,93,3
17,N/A,N/A,N/A,257,274,N/A,99,3
16,N/A,N/A,N/A,241,257,N/A,104,2
13,N/A,N/A,N/A,228,241,N/A,109,1
32,N/A,N/A,N/A,196,228,N/A,112,4
19,N/A,N/A,N/A,177,196,N/A,117,3
23,N/A,N/A,N/A,154,177,N/A,123,3
14,N/A,N/A,N/A,140,154,N/A,128,2
33,N/A,N/A,N/A,107,140,N/A,131,5
32,N/A,N/A,N/A,75,107,N/A,136,4
15,N/A,N/A,N/A,60,75,N/A,140,2
44,N/A,N/A,N/A,16,60,N/A,144,6
42,N/A,N/A,N/A,1359,1401,N/A,3,6
7,N/A,N/A,N/A,1352,1359,N/A,9,0
42,N/A,N/A,N/A,1310,1352,N/A,15,6
33,N/A,N/A,N/A,1277,1310,N/A,20,5
15,N/A,N/A,N/A,1262,1277,N/A,24,3
19,N/A,N/A,N/A,1243,1262,N/A,30,3
10,N/A,N/A,N/A,1233,1243,N/A,35,2
41,N/A,N/A,N/A,1192,1233,N/A,39,6
15,N/A,N/A,N/A,1177,1192,N/A,42,3
9,N/A,N/A,N/A,1168,1177,N/A,46,1
13,N/A,N/A,N/A,1155,1168,N/A,52,1
12,N/A,N/A,N/A,1143,1155,N/A,58,1
39,N/A,N/A,N/A,1104,1143,N/A,62,5
23,N/A,N/A,N/A,1081,1104,N/A,67,4
15,N/A,N/A,N/A,1066,1081,N/A,72,3
13,N/A,N/A,N/A,1053,1066,N/A,76,1
32,N/A,N/A,N/A,1021,1053,N/A,79,4
30,N/A,N/A,N/A,991,1021,N/A,85,4
14,N/A,N/A,N/A,977,991,N/A,89,2
16,N/A,N/A,N/A,961,977,N/A,95,2
14,N/A,N/A,N/A,947,961,N/A,101,2
39,N/A,N/A,N/A,908,947,N/A,104,5
25,N/A,N/A,N/A,883,908,N/A,109,4
7,N/A,N/A,N/A,876,883,N/A,112,1
9,N/A,N/A,N/A,867,876,N/A,118,1
42,N/A,N/A,N/A,825,867,N/A,123,6
29,N/A,N/A,N/A,796,825,N/A,127,4
10,N/A,N/A,N/A,786,796,N/A,131,2
17,N/A,N/A,N/A,769,786,N/A,137,2
14,N/A,N/A,N/A,755,769,N/A,143,2
11,N/A,N/A,N/A,699,710,N/A,5,1
42,N/A,N/A,N/A,657,699,N/A,10,6
22,N/A,N/A,N/A,635,657,N/A,13,3
11,N/A,N/A,N/A,624,635,N/A,17,1
41,N/A,N/A,N/A,583,624,N/A,22,6
38,N/A,N/A,N/A,545,583,N/A,27,5
30,N/A,N/A,N/A,515,545,N/A,32,4
14,N/A,N/A,N/A,501,515,N/A,36,2
43,N/A,N/A,N/A,458,501,N/A,40,6
36,N/A,N/A,N/A,422,458,N/A,45,5
39,N/A,N/A,N/A,383,422,N/A,51,5
15,N/A,N/A,N/A,368,383,N/A,54,2
36,N/A,N/A,N/A,332,368,N/A,57,5
22,N/A,N/A,N/A,310,332,N/A,61,3
20,N/A,N/A,N/A,290,310,N/A,67,3
41,N/A,N/A,N/A,249,290,N/A,70,6
23,N/A,N/A,N/A,226,249,N/A,74,4
10,N/A,N/A,N/A,216,226,N/A,78,2
37,N/A,N/A,N/A,179,216,N/A,81,5
18,N/A,N/A,N/A,161,179,N/A,85,3
16,N/A,N/A,N/A,145,161,N/A,91,3
14,N/A,N/A,N/A,131,145,N/A,97,3
11,N/A,N/A,N/A,120,131,N/A,101,1
7,N/A,N/A,N/A,113,120,N/A,107,1
32,N/A,N/A,N/A,81,113,N/A,111,5
29,N/A,N/A,N/A,52,81,N/A,116,4
16,N/A,N/A,N/A,36,52,N/A,121,3
22,N/A,N/A,N/A,14,36,N/A,127,3
11,N/A,N/A,N/A,3,14,N/A,131,1
42,N/A,N/A,N/A,-39,3,N/A,136,6
39,N/A,N/A,N/A,479,518,N/A,3,5
31,N/A,N/A,N/A,448,479,N/A,8,4
8,N/A,N/A,N/A,440,448,N/A,11,1
13,N/A,N/A,N/A,427,440,N/A,17,1
12,N/A,N/A,N/A,415,427,N/A,23,1
44,N/A,N/A,N/A,371,415,N/A,28,6
9,N/A,N/A,N/A,362,371,N/A,34,0
30,N/A,N/A,N/A,332,362,N/A,38,4
23,N/A,N/A,N/A,309,332,N/A,44,4
25,N/A,N/A,N/A,284,309,N/A,50,4
22,N/A,N/A,N/A,262,284,N/A,55,3
19,N/A,N/A,N/A,243,262,N/A,61,3
13,N/A,N/A,N/A,230,243,N/A,66,2
14,N/A,N/A,N/A,216,230,N/A,72,2
33,N/A,N/A,N/A,183,216,N/A,75,5
22,N/A,N/A,N/A,161,183,N/A,80,4
13,N/A,N/A,N/A,148,161,N/A,83,1
38,N/A,N/A,N/A,110,148,N/A,87,5
23,N/A,N/A,N/A,87,110,N/A,91,3
20,N/A,N/A,N/A,67,87,N/A,97,3
7,N/A,N/A,N/A,60,67,N/A,101,1
35,N/A,N/A,N/A,25,60,N/A,105,5
24,N/A,N/A,N/A,1,25,N/A,110,4
15,N/A,N/A,N/A,-14,1,N/A,114,2
29,N/A,N/A,N/A,543,572,N/A,3,4
32,N/A,N/A,N/A,511,543,N/A,9,4
9,N/A,N/A,N/A,502,511,N/A,12,1
44,N/A,N/A,N/A,458,502,N/A,17,6
35,N/A,N/A,N/A,423,458,N/A,22,5
22,N/A,N/A,N/A,401,423,N/A,26,3
11,N/A,N/A,N/A,390,401,N/A,30,1
44,N/A,N/A,N/A,346,390,N/A,35,6
7,N/A,N/A,N/A,339,346,N/A,41,0
37,N/A,N/A,N/A,302,339,N/A,46,5
11,N/A,N/A,N/A,291,302,N/A,49,2
15,N/A,N/A,N/A,276,291,N/A,55,2
9,N/A,N/A,N/A,267,276,N/A,60,1
8,N/A,N/A,N/A,259,267,N/A,66,1
43,N/A,N/A,N/A,216,259,N/A,71,6
8,N/A,N/A,N/A,208,216,N/A,77,0
31,N/A,N/A,N/A,177,208,N/A,81,4
27,N/A,N/A,N/A,150,177,N/A,87,4
31,N/A,N/A,N/A,119,150,N/A,93,4
20,N/A,N/A,N/A,99,119,N/A,98,3
9,N/A,N/A,N/A,90,99,N/A,102,1
38,N/A,N/A,N/A,52,90,N/A,106,5
15,N/A,N/A,N/A,37,52,N/A,109,2
14,N/A,N/A,N/A,23,37,N/A,114,1
44,N/A,N/A,N/A,-21,23,N/A,119,6
12,N/A,N/A,N/A,403,415,N/A,3,2
11,N/A,N/A,N/A,392,403,N/A,8,1
33,N/A,N/A,N/A,359,392,N/A,12,5
36,N/A,N/A,N/A,323,359,N/A,18,5
17,N/A,N/A,N/A,306,323,N/A,22,3
13,N/A,N/A,N/A,293,306,N/A,26,1
44,N/A,N/A,N/A,249,293,N/A,31,6
7,N/A,N/A,N/A,242,249,N/A,37,0
28,N/A,N/A,N/A,214,242,N/A,41,4
10,N/A,N/A,N/A,204,214,N/A,44,1
14,N/A,N/A,N/A,190,204,N/A,50,1
39,N/A,N/A,N/A,151,190,N/A,54,5
22,N/A,N/A,N/A,129,151,N/A,59,4
12,N/A,N/A,N/A,117,129,N/A,62,1
23,N/A,N/A,N/A,94,117,N/A,65,4
16,N/A,N/A,N/A,78,94,N/A,69,2
14,N/A,N/A,N/A,64,78,N/A,74,1
13,N/A,N/A,N/A,51,64,N/A,80,1
23,N/A,N/A,N/A,28,51,N/A,83,4
12,N/A,N/A,N/A,16,28,N/A,87,2
35,N/A,N/A,N/A,-19,16,N/A,90,5
11,N/A,N/A,N/A,1506,1517,N/A,5,2
13,N/A,N/A,N/A,1493,1506,N/A,10,1
22,N/A,N/A,N/A,1471,1493,N/A,13,4
14,N/A,N/A,N/A,1457,1471,N/A,18,3
12,N/A,N/A,N/A,1445,1457,N/A,22,1
12,N/A,N/A,N/A,1433,1445,N/A,28,1
43,N/A,N/A,N/A,1390,1433,N/A,33,6
32,N/A,N/A,N/A,1358,1390,N/A,38,5
37,N/A,N/A,N/A,1321,1358,N/A,44,5
14,N/A,N/A,N/A,1307,1321,N/A,48,3
23,N/A,N/A,N/A,1284,1307,N/A,54,3
17,N/A,N/A,N/A,1267,1284,N/A,60,3
15,N/A,N/A,N/A,1252,1267,N/A,65,2
12,N/A,N/A,N/A,1240,1252,N/A,71,2
10,N/A,N/A,N/A,1230,1240,N/A,76,1
25,N/A,N/A,N/A,1205,1230,N/A,79,4
20,N/A,N/A,N/A,1185,1205,N/A,84,3
42,N/A,N/A,N/A,1143,1185,N/A,87,6
27,N/A,N/A,N/A,1116,1143,N/A,91,4
14,N/A,N/A,N/A,1102,1116,N/A,95,2
14,N/A,N/A,N/A,1088,1102,N/A,101,2
12,N/A,N/A,N/A,1076,1088,N/A,106,1
34,N/A,N/A,N/A,1042,1076,N/A,110,5
26,N/A,N/A,N/A,1016,1042,N/A,115,4
27,N/A,N/A,N/A,989,1016,N/A,121,4
23,N/A,N/A,N/A,966,989,N/A,126,3
41,N/A,N/A,N/A,925,966,N/A,129,6
33,N/A,N/A,N/A,892,925,N/A,134,5
34,N/A,N/A,N/A,858,892,N/A,140,5
15,N/A,N/A,N/A,843,858,N/A,143,2
8,N/A,N/A,N/A,1536,1544,N/A,4,1
8,N/A,N/A,N/A,1528,1536,N/A,10,1
12,N/A,N/A,N/A,1516,1528,N/A,16,1
35,N/A,N/A,N/A,1481,1516,N/A,20,5
21,N/A,N/A,N/A,1460,1481,N/A,24,3
17,N/A,N/A,N/A,1443,1460,N/A,29,2
39,N/A,N/A,N/A,1404,1443,N/A,32,5
15,N/A,N/A,N/A,1389,1404,N/A,35,2
11,N/A,N/A,N/A,1378,1389,N/A,40,1
37,N/A,N/A,N/A,1341,1378,N/A,44,5
16,N/A,N/A,N/A,1325,1341,N/A,47,2
34,N/A,N/A,N/A,1291,1325,N/A,50,5
33,N/A,N/A,N/A,1258,1291,N/A,56,5
23,N/A,N/A,N/A,1235,1258,N/A,60,3
44,N/A,N/A,N/A,1191,1235,N/A,63,6
19,N/A,N/A,N/A,1172,1191,N/A,66,3
9,N/A,N/A,N/A,1163,1172,N/A,70,1
12,N/A,N/A,N/A,1151,1163,N/A,76,1
32,N/A,N/A,N/A,1119,1151,N/A,80,5
11,N/A,N/A,N/A,1108,1119,N/A,83,2
14,N/A,N/A,N/A,1094,1108,N/A,88,1
41,N/A,N/A,N/A,1053,1094,N/A,93,6
32,N/A,N/A,N/A,1021,1053,N/A,97,4
17,N/A,N/A,N/A,1004,1021,N/A,101,2
15,N/A,N/A,N/A,989,1004,N/A,107,2
42,N/A,N/A,N/A,947,989,N/A,111,6
22,N/A,N/A,N/A,925,947,N/A,114,3
42,N/A,N/A,N/A,883,925,N/A,117,6
31,N/A,N/A,N/A,852,883,N/A,121,4
16,N/A,N/A,N/A,836,852,N/A,125,2
22,N/A,N/A,N/A,1660,1682,N/A,4,4
12,N/A,N/A,N/A,1648,1660,N/A,7,1
31,N/A,N/A,N/A,1617,1648,N/A,10,4
23,N/A,N/A,N/A,1594,1617,N/A,16,4
23,N/A,N/A,N/A,1571,1594,N/A,22,4
15,N/A,N/A,N/A,1556,1571,N/A,27,3
13,N/A,N/A,N/A,1543,1556,N/A,32,2
13,N/A,N/A,N/A,1530,1543,N/A,38,2
44,N/A,N/A,N/A,1486,1530,N/A,42,6
23,N/A,N/A,N/A,1463,1486,N/A,45,3
15,N/A,N/A,N/A,1448,1463,N/A,50,2
42,N/A,N/A,N/A,1406,1448,N/A,54,6
8,N/A,N/A,N/A,1398,1406,N/A,60,0
32,N/A,N/A,N/A,1366,1398,N/A,64,4
14,N/A,N/A,N/A,1352,1366,N/A,69,3
14,N/A,N/A,N/A,1338,1352,N/A,74,2
10,N/A,N/A,N/A,1328,1338,N/A,79,1
12,N/A,N/A,N/A,1316,1328,N/A,85,1
33,N/A,N/A,N/A,1283,1316,N/A,89,5
28,N/A,N/A,N/A,1255,1283,N/A,94,4
